defect_id,reported_at,reported_by_source,module,severity,status,asset_id,location_id,short_description
BUG001921,2025-11-22 18:52:33,Field Mobile,Assets,Low,Open,AST000138,,WO status not updating
BUG001922,2025-09-14 23:27:41,Internal User,Inventory,Medium,Resolved,AST000056,,WO status not updating
BUG001923,2024-05-24 11:56:47,Field Mobile,Work Orders,Low,Open,,,Barcode scan fails intermittently
BUG001924,2024-11-12 07:02:20,Data Quality,Work Orders,Low,Resolved,AST001085,,Duplicate records in export
BUG001925,2024-05-03 12:45:50,Field Mobile,Inventory,Low,In Review,,LOC0018,Barcode scan fails intermittently
BUG001926,2024-06-20 16:45:24,Permissions,Work Orders,High,Resolved,,,Incorrect priority mapping
BUG001927,2024-09-14 02:02:33,Data Quality,Work Orders,Low,In Review,AST000134,,Mobile form validation error
BUG001928,2024-12-07 00:17:46,Field Mobile,Work Orders,High,Open,AST000961,,Asset hierarchy missing
BUG001929,2024-05-13 04:56:46,Data Quality,User Access,Medium,Resolved,AST000825,,Report filter returns empty
BUG001930,2024-06-16 05:49:12,Data Quality,Work Orders,Medium,Resolved,AST000338,,Asset hierarchy missing
BUG001931,2025-10-15 06:58:22,Data Quality,Assets,Low,Open,AST000032,LOC0019,WO status not updating
BUG001932,2024-04-10 00:01:52,Internal User,Work Orders,Low,Resolved,AST001195,LOC0005,Login timeout / session issue
BUG001933,2025-12-12 10:55:47,Internal User,Assets,Medium,Resolved,,,Barcode scan fails intermittently
BUG001934,2024-12-26 01:17:09,Internal User,User Access,Low,Open,AST000943,,Date parsing issue during import
BUG001935,2024-11-23 21:05:12,Field Mobile,Work Orders,Low,Resolved,AST000009,LOC0015,Report filter returns empty
BUG001936,2025-01-07 18:55:46,Internal User,Mobile Sync,Medium,Resolved,AST001094,,WO status not updating
BUG001937,2024-09-12 21:51:47,Data Quality,Assets,Low,Resolved,,LOC0013,Incorrect priority mapping
BUG001938,2025-07-24 21:37:43,Integration,Assets,Medium,Open,AST000105,,Duplicate records in export
BUG001939,2024-01-08 20:13:58,Data Quality,Mobile Sync,Medium,Won't Fix,AST000113,,Mobile form validation error
BUG001940,2024-07-13 22:03:15,Field Mobile,Assets,Low,Resolved,AST000699,LOC0019,WO status not updating
BUG001941,2024-07-17 08:13:45,Internal User,User Access,Critical,Resolved,AST000265,,Asset hierarchy missing
BUG001942,2025-07-26 01:06:11,Field Mobile,Reporting,Low,Resolved,,,Barcode scan fails intermittently
BUG001943,2024-06-13 21:40:35,Field Mobile,Work Orders,Low,Open,,,Date parsing issue during import
BUG001944,2024-06-18 10:48:58,Field Mobile,Work Orders,High,Open,AST000955,,Incorrect priority mapping
BUG001945,2024-08-28 00:54:39,Field Mobile,Work Orders,Low,Resolved,AST001020,,WO status not updating
BUG001946,2024-02-07 01:20:21,Data Quality,Work Orders,Medium,In Review,AST000873,,Login timeout / session issue
BUG001947,2024-08-17 16:26:44,Internal User,Work Orders,High,Open,AST000477,,Duplicate records in export
BUG001948,2025-05-10 16:32:53,Internal User,Inventory,Medium,Resolved,,,Asset hierarchy missing
BUG001949,2025-11-01 07:39:42,Internal User,Assets,Medium,Resolved,,,Barcode scan fails intermittently
BUG001950,2025-01-16 05:10:50,Integration,Mobile Sync,High,Resolved,,LOC0006,Mobile form validation error
BUG001951,2024-11-01 06:19:47,Field Mobile,Assets,Low,Resolved,AST000392,,Mobile form validation error
BUG001952,2024-10-11 06:39:13,Field Mobile,Mobile Sync,Medium,Resolved,AST000060,,Mobile form validation error
BUG001953,2025-09-21 10:05:26,Integration,Mobile Sync,Medium,Resolved,AST000038,,Barcode scan fails intermittently
BUG001954,2025-03-27 06:54:13,Internal User,Work Orders,Low,Resolved,AST000681,,Login timeout / session issue
BUG001955,2025-07-19 05:23:41,Field Mobile,User Access,Medium,Resolved,AST000743,LOC0023,Login timeout / session issue
BUG001956,2024-09-07 02:13:43,Field Mobile,Mobile Sync,Low,In Review,,LOC0021,Mobile form validation error
BUG001957,2025-07-01 16:23:32,Integration,Reporting,Low,Open,AST000773,,Sync conflict on offline mode
BUG001958,2024-02-01 09:06:53,Internal User,Inventory,High,In Review,AST001048,,Login timeout / session issue
BUG001959,2024-12-21 19:49:36,Integration,Reporting,Medium,Resolved,,LOC0007,Date parsing issue during import
BUG001960,2025-01-01 18:48:42,Internal User,Work Orders,Medium,Resolved,AST000821,LOC0017,Report filter returns empty
BUG001961,2024-01-02 03:33:05,Field Mobile,Mobile Sync,Medium,Open,AST000027,,WO status not updating
BUG001962,2024-02-16 00:52:11,Field Mobile,Assets,Low,Resolved,AST001084,,Mobile form validation error
BUG001963,2024-03-26 03:41:41,Internal User,Assets,Low,Resolved,AST000989,LOC0010,Barcode scan fails intermittently
BUG001964,2025-10-04 13:33:50,Integration,Mobile Sync,Medium,Open,AST001096,,Mobile form validation error
BUG001965,2024-10-01 02:20:37,Internal User,Reporting,Medium,Resolved,AST001008,LOC0023,Barcode scan fails intermittently
BUG001966,2025-12-19 17:03:02,Internal User,User Access,Low,Won't Fix,AST000471,,Incorrect priority mapping
BUG001967,2025-12-30 00:45:47,Data Quality,User Access,Low,In Review,AST000464,,Date parsing issue during import
BUG001968,2025-04-19 18:55:43,Data Quality,Work Orders,Low,Resolved,AST001028,,Mobile form validation error
BUG001969,2024-01-17 22:55:22,Field Mobile,Assets,Low,Resolved,AST000543,,Sync conflict on offline mode
BUG001970,2025-08-10 17:32:01,Internal User,Work Orders,Medium,Resolved,,,Duplicate records in export
BUG001971,2025-02-02 16:28:59,Internal User,Work Orders,Medium,In Review,AST000224,,Login timeout / session issue
BUG001972,2024-09-17 11:36:52,Field Mobile,Mobile Sync,Medium,In Review,AST000433,,Incorrect priority mapping
BUG001973,2024-10-12 16:08:45,Field Mobile,Inventory,Low,Open,AST000902,,Login timeout / session issue
BUG001974,2025-05-07 01:33:10,Permissions,Reporting,High,In Review,AST000155,,Barcode scan fails intermittently
BUG001975,2024-10-20 05:23:19,Permissions,Assets,Medium,Resolved,AST000019,,Duplicate records in export
BUG001976,2025-12-07 04:08:35,Field Mobile,Work Orders,Low,Open,AST000156,,WO status not updating
BUG001977,2024-12-26 21:48:26,Field Mobile,Mobile Sync,Medium,In Review,AST000368,,Report filter returns empty
BUG001978,2025-04-27 20:24:06,Data Quality,Work Orders,Low,Resolved,AST000592,,WO status not updating
BUG001979,2024-09-08 16:25:39,Integration,Inventory,Low,Resolved,AST000655,LOC0016,Sync conflict on offline mode
BUG001980,2024-04-11 13:45:13,Integration,Reporting,Medium,Open,,,Incorrect priority mapping
BUG001981,2025-05-01 23:50:26,Internal User,Assets,Low,Resolved,AST000672,,Date parsing issue during import
BUG001982,2024-05-23 20:39:51,Internal User,Work Orders,Medium,Open,AST000228,,Report filter returns empty
BUG001983,2025-02-09 07:01:51,Field Mobile,Inventory,Medium,Resolved,AST000028,,Mobile form validation error
BUG001984,2025-06-23 12:41:53,Integration,Work Orders,Critical,Resolved,AST000048,,Mobile form validation error
BUG001985,2025-04-25 00:47:22,Integration,Work Orders,High,Resolved,,,WO status not updating
BUG001986,2024-12-01 20:34:49,Data Quality,Work Orders,Medium,Resolved,AST000122,LOC0019,Incorrect priority mapping
BUG001987,2025-07-16 04:11:06,Integration,Inventory,Medium,Resolved,AST001025,,WO status not updating
BUG001988,2025-03-28 15:29:02,Internal User,User Access,High,Resolved,AST000911,,Asset hierarchy missing
BUG001989,2025-01-15 06:50:10,Field Mobile,Work Orders,Low,Resolved,AST001170,LOC0025,Date parsing issue during import
BUG001990,2024-05-11 22:58:39,Internal User,Assets,Critical,Resolved,AST000211,,Login timeout / session issue
BUG001991,2025-11-06 14:55:44,Integration,Assets,Low,Resolved,AST000200,,Date parsing issue during import
BUG001992,2024-05-09 22:09:24,Field Mobile,Reporting,Medium,Resolved,AST001119,,Login timeout / session issue
BUG001993,2024-04-25 18:50:13,Data Quality,Work Orders,Critical,In Review,AST000475,LOC0009,Login timeout / session issue
BUG001994,2025-12-06 21:26:10,Integration,Mobile Sync,Medium,In Review,AST000582,,Asset hierarchy missing
BUG001995,2024-12-18 21:10:52,Data Quality,Mobile Sync,Medium,Resolved,AST001182,,Asset hierarchy missing
BUG001996,2024-06-28 20:26:14,Permissions,Work Orders,Low,Open,AST001083,,Asset hierarchy missing
BUG001997,2024-05-26 22:16:04,Data Quality,Work Orders,High,Resolved,AST000411,,Mobile form validation error
BUG001998,2024-08-26 21:35:43,Field Mobile,Reporting,High,Open,AST000894,,Login timeout / session issue
BUG001999,2025-01-17 23:20:57,Field Mobile,Assets,Low,Resolved,,,WO status not updating
BUG002000,2024-08-28 04:29:46,Field Mobile,Reporting,Critical,Resolved,,LOC0019,Asset hierarchy missing
BUG002001,2025-03-05 15:35:21,Integration,Mobile Sync,Medium,Resolved,AST000682,,Asset hierarchy missing
BUG002002,2024-07-17 19:07:00,Integration,Work Orders,Medium,Open,AST000529,,Incorrect priority mapping
BUG002003,2024-02-10 04:06:58,Integration,Work Orders,Medium,Resolved,AST000162,,Date parsing issue during import
BUG002004,2025-11-15 07:33:49,Permissions,Work Orders,Medium,Resolved,AST000503,,WO status not updating
BUG002005,2024-03-28 16:20:30,Integration,Mobile Sync,High,Resolved,AST001041,,Login timeout / session issue
BUG002006,2024-02-04 23:17:08,Permissions,Work Orders,Low,Resolved,AST000147,,Login timeout / session issue
BUG002007,2024-03-15 00:49:30,Internal User,Work Orders,Medium,Won't Fix,,,Report filter returns empty
BUG002008,2024-07-06 07:12:18,Field Mobile,Work Orders,Medium,In Review,,,Date parsing issue during import
BUG002009,2025-06-02 03:50:04,Internal User,Reporting,Critical,Open,AST000828,,Duplicate records in export
BUG002010,2024-02-11 10:57:14,Field Mobile,Work Orders,Low,Resolved,AST000266,,Barcode scan fails intermittently
BUG002011,2024-03-13 04:33:07,Internal User,Assets,Medium,Resolved,,,Login timeout / session issue
BUG002012,2025-03-16 11:07:54,Internal User,Assets,Low,Resolved,AST000207,,Mobile form validation error
BUG002013,2025-09-20 21:04:41,Field Mobile,Work Orders,High,Resolved,AST000288,,Login timeout / session issue
BUG002014,2024-03-07 22:08:09,Field Mobile,Assets,Critical,Resolved,AST000662,,Incorrect priority mapping
BUG002015,2025-05-03 11:37:00,Internal User,User Access,High,Resolved,AST000464,,Mobile form validation error
BUG002016,2024-08-01 01:15:16,Integration,Mobile Sync,Medium,Resolved,AST000353,,Login timeout / session issue
BUG002017,2024-11-10 13:44:22,Internal User,User Access,High,Open,,,Report filter returns empty
BUG002018,2025-11-25 10:45:39,Field Mobile,Assets,Medium,In Review,,,WO status not updating
BUG002019,2024-07-25 11:00:09,Data Quality,Assets,High,Open,,LOC0003,Barcode scan fails intermittently
BUG002020,2024-04-11 04:17:56,Internal User,Mobile Sync,Medium,Resolved,AST000787,,Barcode scan fails intermittently
BUG002021,2024-09-05 07:07:05,Integration,Mobile Sync,Low,Resolved,AST000701,,Incorrect priority mapping
BUG002022,2025-02-07 13:31:50,Field Mobile,Reporting,Medium,Open,AST000318,,Report filter returns empty
BUG002023,2025-02-24 22:47:19,Integration,Reporting,Medium,Open,,,Incorrect priority mapping
BUG002024,2024-05-03 07:13:05,Field Mobile,Assets,Medium,In Review,AST000724,LOC0001,Report filter returns empty
BUG002025,2024-06-13 01:54:37,Integration,Work Orders,High,Resolved,AST000357,,Asset hierarchy missing
BUG002026,2024-03-03 09:30:08,Internal User,Inventory,Medium,In Review,AST000746,,Barcode scan fails intermittently
BUG002027,2025-12-21 07:10:21,Internal User,Work Orders,High,Resolved,AST000850,,Date parsing issue during import
BUG002028,2024-03-20 06:11:06,Field Mobile,Work Orders,Low,Open,AST000582,,Date parsing issue during import
BUG002029,2025-12-12 18:59:35,Integration,Work Orders,Medium,Resolved,AST000135,,Date parsing issue during import
BUG002030,2025-10-25 14:38:37,Field Mobile,Assets,Low,Resolved,AST001058,LOC0017,Asset hierarchy missing
BUG002031,2025-04-19 00:59:06,Internal User,Work Orders,Low,Won't Fix,AST000998,,WO status not updating
BUG002032,2024-07-16 06:30:58,Integration,Work Orders,Low,Resolved,,,Mobile form validation error
BUG002033,2025-09-27 13:52:19,Field Mobile,Assets,High,Open,AST000173,LOC0005,Mobile form validation error
BUG002034,2025-06-07 01:49:35,Field Mobile,Reporting,Low,Resolved,AST000422,LOC0005,Login timeout / session issue
BUG002035,2025-01-03 07:31:02,Field Mobile,Assets,Low,Resolved,AST000740,LOC0025,Sync conflict on offline mode
BUG002036,2024-09-15 05:46:05,Field Mobile,Work Orders,Medium,Resolved,,,Mobile form validation error
BUG002037,2024-12-21 10:53:49,Internal User,Work Orders,Low,Resolved,AST000580,,Asset hierarchy missing
BUG002038,2024-04-24 23:13:32,Internal User,Mobile Sync,Low,Resolved,AST000245,,Barcode scan fails intermittently
BUG002039,2025-10-11 17:48:16,Integration,Work Orders,Medium,Won't Fix,AST001133,,Incorrect priority mapping
BUG002040,2024-06-04 21:13:10,Internal User,Mobile Sync,Low,Resolved,AST001117,LOC0018,Barcode scan fails intermittently
BUG002041,2025-09-02 07:58:40,Field Mobile,Work Orders,Medium,In Review,AST000133,,Incorrect priority mapping
BUG002042,2025-06-04 03:13:55,Field Mobile,Assets,Medium,Open,AST000053,,WO status not updating
BUG002043,2024-01-30 23:14:04,Internal User,Work Orders,Medium,Open,AST000068,,Asset hierarchy missing
BUG002044,2024-08-10 00:25:53,Field Mobile,Work Orders,Low,Resolved,AST000941,,Barcode scan fails intermittently
BUG002045,2025-09-12 08:07:33,Field Mobile,Work Orders,Medium,Open,AST000566,,Sync conflict on offline mode
BUG002046,2024-07-25 13:03:26,Internal User,Assets,Critical,Resolved,AST000573,,Report filter returns empty
BUG002047,2024-08-29 07:14:45,Integration,Assets,High,Resolved,AST000877,,WO status not updating
BUG002048,2025-08-26 22:15:10,Field Mobile,Assets,Medium,Open,AST000374,,Login timeout / session issue
BUG002049,2024-09-09 14:47:56,Permissions,Work Orders,Medium,Resolved,AST000619,,Incorrect priority mapping
BUG002050,2024-05-28 02:27:19,Data Quality,Work Orders,Low,Resolved,AST000549,,Sync conflict on offline mode
BUG002051,2025-03-01 17:08:33,Integration,User Access,Low,Open,AST001005,,Mobile form validation error
BUG002052,2024-09-23 06:26:14,Field Mobile,Reporting,High,Won't Fix,,LOC0010,Date parsing issue during import
BUG002053,2024-11-09 00:01:45,Permissions,User Access,Low,Resolved,AST000162,,WO status not updating
BUG002054,2025-10-01 14:58:54,Field Mobile,Assets,Low,Open,AST000230,,Incorrect priority mapping
BUG002055,2024-09-06 03:54:34,Integration,Reporting,Low,Resolved,AST000127,,Mobile form validation error
BUG002056,2024-11-05 18:46:03,Field Mobile,User Access,High,Open,AST000527,,Incorrect priority mapping
BUG002057,2025-12-11 21:31:03,Integration,Assets,Medium,Won't Fix,AST000478,,Barcode scan fails intermittently
BUG002058,2024-04-27 13:47:27,Internal User,Reporting,Low,Open,,,Asset hierarchy missing
BUG002059,2024-03-20 15:08:51,Integration,Mobile Sync,High,Resolved,AST000344,,Login timeout / session issue
BUG002060,2025-09-18 20:44:35,Field Mobile,Work Orders,Medium,In Review,AST001131,,Asset hierarchy missing
BUG002061,2024-08-15 23:49:03,Field Mobile,Inventory,Medium,In Review,AST000102,LOC0017,Mobile form validation error
BUG002062,2024-07-08 15:27:26,Integration,Assets,Critical,In Review,AST001011,,Mobile form validation error
BUG002063,2025-05-11 16:22:12,Internal User,Work Orders,Critical,Open,AST000753,,Asset hierarchy missing
BUG002064,2024-06-29 19:02:20,Field Mobile,Inventory,Medium,Resolved,AST000993,,Date parsing issue during import
BUG002065,2024-04-06 18:48:12,Permissions,User Access,Medium,Open,AST000794,,Login timeout / session issue
BUG002066,2025-08-21 20:08:46,Field Mobile,Reporting,High,Resolved,AST000781,,Mobile form validation error
BUG002067,2024-05-05 21:01:27,Field Mobile,Work Orders,Low,Resolved,AST001066,,Mobile form validation error
BUG002068,2024-12-29 02:22:17,Integration,User Access,Medium,Resolved,AST000488,,Asset hierarchy missing
BUG002069,2025-04-26 12:55:03,Field Mobile,Work Orders,Medium,In Review,AST001107,,Report filter returns empty
BUG002070,2025-07-12 07:01:00,Internal User,Work Orders,Low,Resolved,,,Login timeout / session issue
BUG002071,2024-03-02 16:03:28,Data Quality,Work Orders,Low,In Review,AST000533,,Duplicate records in export
BUG002072,2024-11-21 03:59:50,Field Mobile,Work Orders,High,Resolved,AST000830,,Barcode scan fails intermittently
BUG002073,2025-02-20 15:07:43,Data Quality,Mobile Sync,High,In Review,AST000324,,Barcode scan fails intermittently
BUG002074,2025-04-03 08:05:50,Permissions,Assets,Medium,In Review,AST000933,LOC0012,Report filter returns empty
BUG002075,2024-06-10 18:30:46,Internal User,Reporting,Medium,Resolved,,,Asset hierarchy missing
BUG002076,2024-09-11 21:55:45,Integration,Assets,Low,Resolved,AST000947,,Login timeout / session issue
BUG002077,2024-05-05 09:16:49,Internal User,Reporting,Medium,Open,AST000631,,WO status not updating
BUG002078,2024-09-05 22:43:29,Internal User,Work Orders,Critical,Resolved,AST000066,,WO status not updating
BUG002079,2024-08-12 07:04:39,Field Mobile,Assets,Medium,In Review,,,Login timeout / session issue
BUG002080,2024-09-29 07:04:06,Field Mobile,Assets,Low,Resolved,AST001062,,Duplicate records in export
BUG002081,2025-11-12 05:04:26,Internal User,Work Orders,Low,Open,AST001167,LOC0017,WO status not updating
BUG002082,2025-03-04 21:09:13,Field Mobile,Reporting,Medium,Resolved,,,Duplicate records in export
BUG002083,2025-06-28 18:54:18,Field Mobile,Reporting,Low,In Review,AST000804,,Mobile form validation error
BUG002084,2024-12-13 22:06:27,Field Mobile,Inventory,Medium,Resolved,AST001034,,Asset hierarchy missing
BUG002085,2024-11-23 07:44:07,Field Mobile,Assets,Low,Resolved,AST001199,,Login timeout / session issue
BUG002086,2024-01-29 14:17:48,Field Mobile,Assets,Low,Resolved,AST000996,,Sync conflict on offline mode
